RegionID,SizeRank,RegionName,RegionType,State,City,Metro,CountyName,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31
58878,13641,2738,zip,MA,Marion,"Boston-Cambridge-Newton, MA-NH",Plymouth County,454016.3088,455466.194,457624.4523,459604.4578,460055.4206,458444.7965,456088.4478,453835.8171,453207.0425,454006.2059,456381.4023,459495.9898,462380.1833,464695.4577,467424.3197,470559.5285,473323.3686,474076.2405,474500.8201,475132.8499,476864.2927,478615.6015,480230.3373,481814.3311,482636.8784,484294.5843,487338.6722,491228.2691,494539.4641,495792.9,497033.9508,498312.4245,499973.1232,500049.135,498623.5943,496950.6344,495802.9665,496855.956,499145.7797,503094.5876,505321.5072,506365.0224,505946.2077,505465.9672,504358.1513,504250.6452,505060.7855,507342.491,510321.1391,513118.8718,515317.4901,515868.9069,515589.1359,515127.0146,515901.9579,520168.9242,527536.0654,537744.3221,549347.7362,561713.504,572734.0933,582601.4811,591840.5495,602942.3707,616352.8901,629939.6268,639878.7065,644394.4804,645491.881,647226.1732,650016.1583,653597.1481,659980.1154,670884.8916,686396.0644,701542.3653,714094.2406,722492.5337,726120.5829,724891.801,720934.2461,717969.4009,716758.1936,717232.617,717621.7678,717998.3786,718862.3883,723105.1521,730358.3152,738885.7581,746967.6033,755270.3711,764242.8618,772204.7523,777814.5835,781756.2105,784034.5696,786171.567,789004.0978,794134.2595,800400.0077,806240.0251,809978.4547,812843.5038,816267.0039,819356.189,821703.4638,823167.3544,824030.017,825206.2244,824020.5308,822814.7158,819575.1255,816883.7234,814817.1469
58423,13649,1560,zip,MA,Grafton,"Worcester, MA-CT",Worcester County,368963.238,370888.2838,372399.9909,374278.5522,375774.9396,377070.0399,377411.4469,377342.1152,377623.6865,378199.4719,379253.3505,380583.7151,381994.6329,383796.4336,385689.8034,388561.797,390734.3711,392729.4476,393826.3434,394592.3472,395609.3765,396490.8362,397301.6861,398159.5037,399381.9642,400892.7817,402223.8,403672.0899,405930.1438,408582.7891,411021.8705,413267.4894,415045.3943,415898.9424,415382.4075,414048.7277,413208.5178,413473.5445,414209.7181,415328.112,416060.5941,417079.2992,417417.6448,417524.9774,417305.1626,417932.8876,419257.6097,420973.5829,422773.948,425681.4598,429731.1588,433859.4268,436373.4112,437615.6682,438946.8512,441040.9929,444407.9874,448573.429,454427.8049,460784.797,467037.5727,473587.2926,481088.511,489405.6476,498200.5699,506176.9997,513307.1253,517903.7052,520841.0204,523237.8083,526316.4655,530613.7853,537162.4184,545736.035,556441.6052,566861.9996,576261.3338,583712.1129,587415.6963,586523.7205,582081.2385,578327.2944,577010.312,578022.0618,578853.9739,580311.3461,581885.6823,586571.8481,592141.611,599842.353,607212.8083,614866.6929,620844.6141,625211.3573,628127.647,629994.8016,631241.3552,633155.442,637381.2269,643623.5412,649638.0349,653025.1857,654892.4887,656699.6654,659186.9316,661388.2353,663754.7489,666662.3702,670110.9999,672936.1616,674879.8227,676204.1627,676665.6721,676879.3444,677283.7544
58204,13649,1010,zip,MA,Brimfield,"Springfield, MA",Hampden County,237647.4627,239099.9826,239681.5209,239464.5095,239253.5215,239445.7964,240206.6257,240233.4554,240445.6402,241200.4016,243087.9828,245101.586,246681.7316,248035.6795,249523.0253,251475.952,253342.208,254981.9957,256443.5164,257705.7391,258720.1871,259170.2156,259569.4224,260280.5362,261206.7166,262495.3928,263848.1265,265354.9306,266590.333,267561.4198,268926.8678,270322.492,271728.7303,272119.8889,272198.347,272280.7953,272977.022,273918.3015,274687.8813,275305.2596,275868.4753,276811.3945,277677.9237,278453.0242,278390.9993,278493.2131,279059.1969,280309.4208,282089.5263,283701.6507,285869.7467,287936.3683,290143.1929,291855.3108,293866.9597,296634.3747,300645.9922,305178.7314,310018.6339,315120.0355,319919.7948,325064.5789,329509.92,334621.7441,339982.2433,345521.3849,349227.3752,350326.6969,349529.7256,348791.6907,348153.5725,348313.5894,350854.1416,356448.3647,363848.8825,370660.4982,376518.7524,381585.2492,384775.9297,385318.5283,383524.0637,381379.2252,379679.8951,378486.6751,377657.5121,378134.593,379750.4797,382572.3342,385211.5031,388443.6348,391408.6813,394537.8287,396851.7598,398188.2015,398688.1292,399532.8295,400409.2087,402064.628,404775.5304,408968.6892,412862.417,415385.4894,416496.1331,418409.276,420534.0267,423165.3917,425214.715,427482.6501,428934.2178,429684.6776,429232.3901,428347.6931,427635.9799,427025.1182,427354.6797
58715,13651,2322,zip,MA,Avon,"Boston-Cambridge-Newton, MA-NH",Norfolk County,315016.5002,316550.5882,317161.4366,318390.6271,320270.6125,322970.0419,324430.8435,325799.923,326853.7158,328777.2868,331231.3265,334083.2654,337077.8292,339210.7158,341047.3057,342806.856,344516.1861,346178.2697,347192.7824,348482.9137,350302.724,352543.1201,354711.128,356845.2941,359215.1827,361366.3198,363840.0839,366484.166,369704.9732,372425.7407,375109.4161,377447.8298,379693.3051,380304.3412,380556.6551,379836.5485,379509.9938,379399.5887,379261.7996,379726.214,379342.8126,379250.0288,378720.9556,378629.9721,378811.4483,379703.1183,381729.0018,384389.8108,387804.2645,391397.1858,395192.9907,398632.9667,400438.7584,401115.303,401843.1748,404766.4262,410183.8909,417325.6731,425802.5866,434189.1428,441426.0219,448495.3886,455676.3168,463446.3218,469761.6134,474916.7437,476678.5492,475869.4474,473027.6312,470898.3993,470589.3257,472018.039,477175.9826,485470.1298,496016.225,505296.1466,511684.7257,515938.5101,517374.6134,516663.4958,513054.0336,510339.0683,508698.0603,508256.3869,506947.8544,505776.0571,506526.9088,510665.3438,516566.7876,522216.7823,526610.0929,531153.8074,535729.8311,540966.5362,544836.8475,548545.5394,550345.2494,553192.0751,556694.2338,561512.3613,565466.2938,568055.3653,569975.8252,572478.2612,575361.7191,578094.7015,580025.8073,580927.5145,580141.5868,578280.6592,575403.5888,573360.6985,571483.3394,570466.4742,569226.6993
58353,13656,1373,zip,MA,South Deerfield,"Springfield, MA",Franklin County,282749.4892,283322.8664,283333.2948,283509.4869,283843.9259,284612.6761,284775.013,284343.4745,283926.8931,284430.8649,284943.8385,285735.9663,286116.8857,287567.3726,288867.0438,291091.5952,292986.3974,294983.2444,296276.1946,297569.7419,298446.6195,299514.8171,300175.3805,300410.3256,300054.3738,300144.6664,301683.4701,304457.6383,306726.2511,307792.1873,308457.2636,309451.2488,310383.5125,310334.8613,310077.331,310004.9886,309606.5032,309563.8867,310032.2326,312124.6041,313873.6224,315545.0789,315784.5487,315779.6556,315236.7813,315051.1161,315250.7947,315976.1386,316716.693,317363.8474,317848.9409,318712.292,319049.7335,319196.5953,319631.226,321825.1344,325510.4405,330539.7685,336007.5732,341677.705,346191.6121,350586.8205,355214.0883,360601.4364,366193.9009,371350.8005,375739.4901,378265.7184,378994.4857,379347.9264,380174.0452,381808.2449,385064.011,389929.8778,396167.8206,401636.52,406695.0535,411336.5389,414521.5518,415752.2852,414644.6581,413376.6436,412129.3903,411497.2584,411117.7586,411883.5656,413901.7845,417123.0407,420968.6791,425565.9718,430014.065,433818.5675,437191.548,439962.0746,442162.4588,443748.1854,444897.8808,445815.8961,447090.9072,449360.509,451810.2864,454077.6199,455660.137,458256.9448,460961.2983,464114.5523,466772.9901,469907.249,472807.0152,475374.0148,476190.3238,476368.0862,475539.0749,474896.2375,474428.1087
58819,13672,2576,zip,MA,Wareham,"Boston-Cambridge-Newton, MA-NH",Plymouth County,256507.4154,258545.4148,260851.6637,262800.2159,264530.0127,265919.0188,266861.8467,267725.0247,268971.0104,270911.3039,273356.5587,275793.8472,278131.1809,280550.9175,283569.4836,287050.8335,290060.5179,291883.2132,292710.1044,293307.0243,294066.1118,294905.2061,295994.5209,297185.3141,298291.4769,299830.5685,301891.713,303898.0949,305119.3041,305463.7718,306219.6739,307259.5843,308932.1256,310135.9963,310889.5085,310817.7121,311367.0956,313190.2843,315696.7226,317528.1421,318447.3693,319170.1376,320056.8101,320678.7898,321091.2222,322122.9581,323928.7259,325992.4511,328489.1897,330962.3225,333722.4384,335330.7933,335959.837,336116.6617,337046.069,339945.7093,344878.937,351260.2668,358649.3757,365951.8234,372373.7844,378591.1313,384650.8104,391077.4103,397054.8576,402486.0556,405564.3363,406063.1467,404385.8912,403024.2106,402344.7654,402800.7305,406842.7639,414322.899,424426.7716,433465.7079,440376.5133,445135.9034,447466.6844,447803.0228,446651.7223,446053.9866,446011.6259,446498.6773,446038.6191,445383.421,446128.4055,448972.2402,453357.2135,458094.8632,462679.3321,467178.1868,471154.0955,474626.1295,477618.7858,479916.6999,480918.0061,481083.4336,481882.4028,484364.7929,487482.5689,489717.8144,490963.5622,492815.5382,494987.251,497162.9737,498417.9569,500478.5653,502376.8748,503895.6697,503206.392,502083.1201,500372.9702,498509.1469,497473.6898
58575,13721,1985,zip,MA,West Newbury,"Boston-Cambridge-Newton, MA-NH",Essex County,527249.3315,533169.4637,538727.8137,543473.6809,545121.4028,546151.4525,545930.9486,545577.6869,546133.8237,548090.8796,551282.087,554201.756,557596.828,560272.7579,562141.8004,563147.2876,563689.7286,564930.7542,566011.3651,567422.8209,569683.5301,572721.4834,575962.2121,578873.2989,581547.5116,583563.7971,585746.9782,587463.1106,590181.128,592554.7018,595212.2034,597247.4676,598969.0651,599282.2279,598423.8179,596793.2469,596727.2525,597938.8742,599964.0063,602146.0877,603663.0048,605424.254,605704.7937,606355.2012,606310.0181,607101.2324,607877.4647,609368.6272,612353.9839,615730.3325,619111.4602,620885.7679,622001.4428,622728.5542,623803.5933,627849.6024,635222.6233,646352.1165,658738.7273,671498.7083,683134.9825,695433.7931,707059.7682,719303.539,730804.3551,741469.8374,748966.6769,752239.5596,754196.6458,756585.1273,760732.8379,764643.2525,770764.3937,780345.7424,794629.1288,810733.174,825877.4102,838048.6561,842450.9043,839753.8319,831672.0866,825698.0644,822791.448,823105.4948,822835.3687,821744.4803,822891.745,828302.3776,836655.0329,846221.4227,856234.3291,867754.1734,877167.4118,884319.6532,888603.0931,892707.8173,895864.8151,900960.0033,908950.2412,920505.5575,932339.0404,941145.816,947382.5369,951420.9149,955181.2994,958167.8359,960196.3317,960946.7253,960358.8293,961283.0581,962263.0121,965163.3095,967341.669,969468.9838,971079.0286
58808,13825,2559,zip,MA,Bourne,"Barnstable Town, MA",Barnstable County,412409.652,414456.6198,415067.838,413856.5764,411573.4457,409805.0582,408734.7925,408067.1486,407913.6151,406990.3832,406243.4109,406546.9751,409082.0705,412496.5409,417714.8382,424180.3818,431222.6552,435676.5439,437722.9396,438734.5281,440503.6719,441251.0303,441215.5619,439891.8829,440469.6065,442327.4004,446694.883,451097.0836,455445.1897,457606.3909,457167.9435,455747.1252,455115.3465,455361.1935,454421.9505,452766.0955,451693.0451,452160.4768,454941.9972,458900.2187,463092.6382,466061.0673,466701.8406,465609.5993,463216.0673,462203.1828,461711.9406,461573.5324,462653.4592,465575.0852,470684.6973,475430.2836,478584.4888,479083.0882,478020.2003,478992.2501,483249.4826,490274.7504,498018.3671,506309.2015,515982.6715,527941.0053,542306.8335,558852.4424,577829.4637,595150.0437,608944.2195,614715.3893,615787.6936,614261.2115,614786.7819,618633.7264,628108.9718,641741.8008,658360.3784,673806.7515,688140.1455,700098.2351,706859.8179,708386.9639,704714.9604,701946.2119,698944.6251,696984.9306,693262.4207,690772.3811,689848.3864,695924.5867,707355.1928,719730.4938,728545.3938,733028.6158,736768.2084,738679.0547,742442.6231,746147.2813,749793.1173,751527.9434,756106.53,762823.8361,769101.7274,772271.9001,774565.2424,776782.9828,780399.182,782208.6802,783374.3029,783521.8258,786104.9666,790727.4396,795372.8065,797385.7213,796610.737,793179.6524,790017.8126
58370,13891,1452,zip,MA,Hubbardston,"Worcester, MA-CT",Worcester County,246932.9321,248948.0515,250229.0284,250753.0068,251189.3379,252781.9916,254372.8966,255320.2338,256127.1945,257526.0183,259527.2256,261639.8893,263225.2364,264528.7263,265108.491,266094.1345,267368.4511,270310.1444,273951.1635,277873.5982,281066.2509,283275.2569,285233.2791,286568.1179,288117.5594,289112.6822,290221.8381,291039.9582,292012.777,292762.0282,293860.2399,295070.4294,296839.1808,297793.2856,298094.3085,297571.6168,297253.2139,297638.0303,298372.3057,299187.9113,299794.8345,300781.9922,302342.9148,304122.687,305823.6379,307504.9878,309331.1704,310864.9731,312038.1455,313213.9742,315199.9809,318033.1752,320991.4522,323088.0584,324907.2223,327430.6086,331923.9295,337607.3305,344466.604,351113.6734,357087.5043,362409.2488,367915.1142,374022.043,380127.4795,385477.7851,388898.9999,390247.6287,389707.96,388458.9012,387664.0795,387984.9994,391722.7165,398300.3407,407432.2498,415913.6624,423351.1007,429011.8818,432673.5813,433156.262,430628.4965,427528.5224,425307.2853,424493.0339,424415.2821,425019.2399,426687.5166,429708.703,433721.8463,438594.439,443247.1647,447937.0597,451664.684,455191.7428,457847.3122,458558.1607,456519.9129,454260.4823,455288.4118,459150.2544,463518.3153,466386.4259,468673.1486,471021.2771,473306.0426,474917.0779,477124.8802,480810.8941,484980.9628,488174.8822,488913.2556,488217.4025,486538.6712,484652.9697,483981.6939
58482,13897,1770,zip,MA,Sherborn,"Boston-Cambridge-Newton, MA-NH",Middlesex County,773050.1302,776469.4284,778291.3461,781544.3706,785160.8007,787369.1531,786697.1393,785260.3218,783921.8461,784017.3645,784439.7624,785839.3033,787600.885,789326.3863,791611.8842,795295.3208,800989.5508,805746.1405,807834.6283,808961.9457,811096.857,813717.1834,815333.8193,817322.9553,819696.6775,822584.5912,826021.0031,830041.6882,834435.7906,837407.0684,839809.8111,843056.4228,846205.3502,847302.2953,845627.0466,842978.5772,841708.1565,840977.9011,841127.3954,842679.2455,844786.193,847234.9858,847872.667,846539.604,843869.1733,842898.7338,842891.3694,842754.653,842978.6038,844476.108,847379.1871,848888.4585,849637.4883,850435.9938,852288.11,856310.0192,862909.5758,872984.5358,885083.6177,898822.2534,911647.5822,927706.2958,943725.901,961112.8886,976212.7035,989725.465,999312.1964,1004432.963,1007609.097,1011541.591,1016743.686,1023864.663,1034297.252,1050095.763,1071146.287,1092448.909,1112947.105,1129264.025,1137862.956,1134216.225,1122247.354,1110597.269,1105037.009,1104398.527,1105675.338,1107829.344,1110331.228,1118701.28,1130316.779,1145334.617,1158145.367,1166253.833,1171098.028,1172599.725,1175030.013,1177052.44,1178435.152,1183059.53,1194402.489,1211355.904,1226267.355,1235407.168,1238546.748,1240606.507,1241427.104,1243658.729,1246449.114,1250023.093,1253376.612,1257405.272,1262169.154,1269097.29,1273617.556,1275993.988,1277478.565
58854,13932,2667,zip,MA,Wellfleet,"Barnstable Town, MA",Barnstable County,526145.543,526048.3732,525903.565,526109.327,527335.9851,529930.676,532446.2155,533819.9246,534178.4263,534832.9166,535878.1654,537979.8077,540644.6771,543292.0673,545938.23,548161.9501,550394.7388,550871.0885,550469.6764,550369.6399,552280.3725,554416.0747,556532.3525,558604.1272,560630.6004,562031.1224,562864.1941,564859.0121,567426.0168,569694.3906,570908.2671,571719.6212,573305.1349,574710.0084,574884.3031,573952.4949,572647.1767,572339.3575,571759.6864,571458.5596,570924.4007,571693.7827,572906.6191,573737.8481,573935.7801,573561.2444,573730.096,573322.9205,572938.2138,573099.6384,574957.6922,577122.2284,578004.8471,577335.6948,577311.9779,580294.624,587184.3793,596688.376,609574.1855,624061.349,639736.0651,656236.7612,672474.6463,692521.6026,715941.9187,742028.9928,761815.102,771492.4549,774361.2412,777838.3844,783763.8385,790285.7224,800502.4474,816128.3215,839028.4099,862049.8218,882769.1996,898022.7746,906208.8426,907835.0997,904210.3636,901577.9711,899604.7318,899409.1382,896790.2872,892824.3094,888866.1546,890996.1649,898914.5294,911562.5415,925087.3982,939551.1082,954552.7636,967589.0113,977236.7088,982663.6091,982241.1225,981579.5934,982696.0675,990424.6271,1000096.601,1008095.917,1013659.452,1017686.603,1021287.225,1023041.624,1022843.76,1022306.522,1020860.083,1019354.699,1017695.17,1017556.976,1018649.645,1018258.812,1014426.069
58389,14237,1505,zip,MA,Boylston,"Worcester, MA-CT",Worcester County,363175.1763,365287.9281,366974.5129,368525.0443,370575.2685,372739.6527,374436.5252,375336.5002,376191.7567,377574.5712,379081.3778,381087.0995,382526.4106,384268.6658,386028.4512,389787.2526,394431.1042,398854.6799,401475.8839,402510.3056,403103.7774,403972.9545,405123.9786,406689.9816,408420.8142,409891.9142,411839.4176,413410.5663,415367.6255,417156.5634,418395.6917,419570.178,419929.0192,420020.1579,419280.2827,417856.8998,416608.4883,416345.3037,417060.3684,418892.262,420464.6809,422466.2401,423031.3413,423074.0346,421871.6538,421266.8346,421182.9512,421807.6298,423431.1079,425404.0171,428176.5215,430312.9388,431914.0165,433282.8058,434575.3954,437654.3521,442248.5935,449178.4589,457493.429,466494.9241,474788.437,482148.1684,488566.9217,495664.0061,504387.9967,513787.5569,518850.9117,518631.8829,514359.8333,511329.3706,510637.5013,512097.7045,518421.5996,528042.331,541713.598,554620.9014,566139.5647,575048.2801,580046.7998,580983.7426,578223.825,575472.233,574607.4044,576204.6074,578598.2023,581877.2471,585296.9298,590432.3819,594971.8222,600274.3309,605491.8313,612575.2357,619085.5721,625157.7727,629560.2632,633251.1964,633898.9167,634393.2158,636502.1775,641038.2803,645335.2384,647696.1051,650053.5874,652921.1607,655773.0966,658312.4375,660172.6797,661714.815,661794.2555,661714.8974,661735.381,662269.7955,662245.9806,661594.5541,662235.677
58622,14268,2108,zip,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2954094.524,2960259.386,2970945.758,2979091.309,3002965.072,3006987.522,3000023.662,2969822.067,2943424.741,2937000.425,2950711.233,2985485.935,3005936.478,3021547.803,3032966.388,3057999.886,3082985.727,3106565.308,3131215.998,3158892.085,3183694.604,3197773.125,3206827.55,3218961.274,3241121.265,3254880.162,3272604.364,3281442.46,3304019.573,3316752.353,3322360.34,3322255.881,3325869.565,3340530.153,3355608.5,3365437.742,3384307.056,3408108.642,3431172.611,3437580.459,3424981.046,3422621.742,3428827.681,3438073.584,3433641.621,3428306.746,3427127.311,3430018.361,3415930.085,3410513.687,3409912.6,3413420.211,3414928.113,3406703.869,3400281.42,3394845.835,3400707.056,3416588.316,3434618.759,3454870.272,3469090.765,3492740.153,3504769.036,3517465.667,3517926.234,3525795.262,3562774.061,3618202.43,3678153.423,3734672.937,3779521.522,3813510.874,3808649.544,3791890.918,3786996.844,3799518.13,3810299.063,3808737.983,3787413.39,3755945.756,3700736.63,3656048.903,3626387.367,3639009.325,3645712.976,3672966.932,3694860.461,3744782.964,3786830.95,3817858.057,3833378.939,3819814.784,3802502.594,3786645.374,3785851.619,3784542.579,3780298.331,3787994.829,3813634.814,3837804.472,3835737.721,3807129.68,3789638.108,3799256.31,3838144.952,3870730.77,3890720.369,3892438.665,3897994.725,3902054.089,3907463.346,3904651.19,3896324.271,3878605.313,3860931.424
58563,14314,1951,zip,MA,Newbury,"Boston-Cambridge-Newton, MA-NH",Essex County,498366.517,501782.5961,503431.1904,503586.1099,503406.312,503604.1557,503700.5729,504406.1453,505887.4959,508748.4136,512810.2773,516741.9496,519491.2783,520734.4531,521072.022,523744.623,527587.2362,532602.2082,536477.4466,539437.1312,542571.8674,546449.4488,551346.406,555308.969,558107.5794,560081.829,562677.8349,564671.3591,567739.9569,570690.8336,575629.5552,580508.0401,585528.1146,588342.7279,588966.5927,587409.1694,585037.8048,583980.3621,584263.9982,586700.5564,588911.8572,590392.526,590381.7476,590257.2331,590743.0599,592372.5574,593951.9315,595120.94,596150.1426,597953.854,600846.3445,602984.6271,603784.8962,603354.0085,604729.5538,610071.1807,619733.1338,631096.7901,644164.0531,657405.0117,669632.0306,681557.5986,695004.3482,710674.9891,726987.4772,739327.8277,745608.8318,744091.4796,739828.426,737522.74,738001.754,740327.551,748077.1584,761815.0791,780632.9624,799575.7369,816785.9882,831857.4904,839958.3156,840945.4068,836712.3287,834245.359,834101.0042,833896.2044,832388.2303,831174.8669,831701.3749,834681.786,839887.1739,848038.8792,859655.378,872429.5594,886085.0301,897452.9748,907059.8271,914186.2848,917201.4532,920558.8673,926285.6317,935890.9837,946073.7009,952500.965,957235.4149,960886.9084,967102.5198,971944.6972,973280.2469,973387.9487,974557.6721,979548.8964,983512.7786,986867.0868,988188.0754,989293.8296,991321.2461
58592,14487,2045,zip,MA,Hull,"Boston-Cambridge-Newton, MA-NH",Plymouth County,404510.281,406741.2446,408805.6429,411535.6344,414895.5664,418174.6153,419954.7995,420972.0366,422351.0279,425348.9254,428966.0347,432672.8739,435571.7996,437777.0982,439611.2564,441852.1985,443741.3622,445783.5034,447869.7475,449947.506,452019.1018,454051.2262,456911.2534,460701.8649,464096.5199,466231.8594,467939.1631,469626.7572,472316.4642,474890.3389,478764.7338,483046.3907,487260.7918,490100.1948,491613.8885,491864.1195,490991.5789,490434.5939,490357.0427,492027.9334,493667.5708,495974.2465,496575.3587,495653.0406,493976.3336,493620.688,495864.3481,498761.7563,501802.7161,505038.0508,509380.1582,513135.9016,515195.1184,514936.8495,515438.6225,519012.1887,526592.6374,536534.4108,546768.0658,556263.3786,564682.011,573850.7322,584117.5165,595654.4946,607410.6034,617208.4022,621429.7337,620345.3602,617780.2962,618924.1714,622993.8937,627658.678,635270.9014,645598.4526,660258.7219,674757.3101,689480.0191,700521.0739,705557.671,703754.8605,697923.5162,693326.3592,690305.855,689476.497,686610.3716,683734.4042,682495.5133,687691.2151,696748.9846,706339.5134,714968.7019,722064.4433,728215.432,732999.9014,737207.5858,740200.0906,740068.7529,739061.8465,741556.2048,747710.9821,754177.6433,759197.0331,761741.1367,764217.051,765513.7999,766657.5893,765862.1032,765079.7404,764789.2058,767075.4785,768376.4085,769133.3443,767839.1484,765204.9107,762541.1478
58835,14516,2644,zip,MA,Forestdale,"Barnstable Town, MA",Barnstable County,315600.8416,317397.0538,317724.3196,318604.6635,320341.7451,322649.3922,324514.068,325584.8203,327200.4173,329348.6641,331666.2669,333987.1979,335998.7525,338050.1603,340253.1139,342086.4251,343761.5414,344525.2708,344886.0593,345090.0249,346313.2871,348074.5703,350081.5671,351861.3887,353838.2493,355553.9169,357948.3942,360585.5983,364418.6298,367674.0196,370534.4134,372107.6524,373388.0595,374087.2141,374586.0762,374481.1631,374984.5796,376432.8218,378537.0904,379937.043,380366.5712,380397.6505,380306.372,379954.6125,379729.7938,380113.4134,381668.9289,383478.0538,385557.9223,388076.0145,391289.0219,394374.6951,395546.4962,395255.9539,394748.4684,396518.8794,401408.3339,408856.2021,417877.021,426783.8456,435947.233,445953.672,456725.7544,467514.5567,478761.7515,490137.9879,499720.5265,505121.0276,507046.582,508351.0395,510861.1357,516169.225,524203.2533,535242.5352,546994.5837,557688.3692,566472.2302,573330.0924,577207.9384,577371.6953,574421.6921,571799.9828,570403.3201,570300.8904,570006.3906,569514.0837,569445.4001,572289.4271,577964.4962,586629.1951,594373.2936,600305.5609,604756.8524,608941.5601,612611.778,614302.2918,613710.9937,613249.218,614463.2251,617958.8923,621007.1727,622972.9315,624643.9457,627957.2348,631555.5948,634475.1308,636683.9802,638139.2588,639311.8492,639743.0764,640212.2324,640882.5461,640819.6788,640111.5896,639173.6079
58825,14664,2633,zip,MA,Chatham,"Barnstable Town, MA",Barnstable County,694578.9672,694804.1068,693827.8009,694518.632,696489.365,699753.6994,701481.1122,702736.6839,703027.347,704245.9754,705309.4882,707401.1165,708271.2078,708157.7165,708616.2111,711186.6293,715224.0381,719368.5783,722918.7136,725837.7658,729226.1213,731460.1524,733868.1925,735480.6392,737463.9179,738148.0337,739204.6538,741780.6268,746515.8233,750903.4586,753393.8363,754682.0712,755887.7676,758360.6011,760490.6072,762057.5442,763575.1368,765587.1289,768519.7791,771837.6612,774794.9843,777494.5106,777912.8808,777332.3361,774373.912,772660.5312,772408.4417,773855.655,775649.6436,778361.2468,782122.4138,784868.3846,783818.7442,780044.2912,776860.3554,779176.1932,788582.6526,802146.8329,818273.5613,835674.0994,853041.7284,873847.4943,896170.6527,925911.833,961736.0843,998013.1082,1028108.822,1043878.147,1053258.683,1061514.595,1073135.789,1086763.317,1106236.499,1129983.637,1158750.132,1184064.658,1206141.589,1228188.47,1242783.569,1249259.367,1239472.823,1229240.464,1223101.224,1223080.501,1220981.868,1218540.253,1214745.496,1219217.117,1229548.146,1246593.215,1262670.23,1274295.498,1284946.147,1291837.388,1296969.258,1297152.609,1295672.891,1292746.188,1296536.573,1307251.042,1320075.687,1326289.641,1328924.178,1332397.738,1340217.794,1344824.028,1345691.512,1344023.181,1343877.446,1347512.557,1351973.737,1355877.845,1358351.586,1358456.97,1355644.399
58862,14720,2702,zip,MA,Freetown,"Providence-Warwick, RI-MA",Bristol County,309765.5692,310965.2696,310059.663,309759.5198,310593.4336,311569.1328,312994.5977,315032.2681,316609.325,317173.5493,318264.9638,321207.1793,324163.4255,326985.2224,329593.101,333222.6139,336269.3433,338223.4707,339938.4424,341670.1542,342872.8848,343222.5363,343664.066,344461.8791,344781.4753,344793.6121,346058.4587,348790.6415,351772.3697,353970.1694,355199.7602,355841.8054,355674.3387,354898.8917,354219.0177,353596.9577,353823.4544,354780.8647,357600.6424,361723.428,365214.9148,367347.3909,367972.878,367692.4146,366805.7056,367106.797,369586.982,372858.1813,375572.058,377397.1547,379707.0342,383332.9734,387322.7694,390654.4715,392756.6916,394665.3785,397542.2315,401296.6151,406880.6565,413270.4499,419769.9969,426501.2206,434542.1895,443874.414,453039.226,459826.6545,463246.9603,462196.7746,458875.4809,454921.2425,453004.5033,452233.2876,456275.4469,464462.6745,476488.1867,488057.5426,498329.5513,506515.0882,511380.446,511868.4678,509049.3182,505582.5411,503081.8823,501802.3585,499916.6858,499434.6339,501073.1027,505912.3352,512075.5591,517909.9448,523801.3152,528735.4094,533191.2418,536338.4413,538403.712,540082.4073,541392.6315,544006.0467,548362.8995,553985.6761,558822.459,561997.0062,564619.9135,567626.9233,571044.4017,574654.9646,577939.224,580431.5387,581466.592,582111.5981,581804.7172,581366.9288,579750.6029,578353.647,578293.3257
